time,fx,fy,fz,fn_sum,fworld_mag,ncon,freewheel_vel,drive_vel
0.35100000000000026,986.40825767960644,458.96811606147685,2072.0260708318842,2294.8405803073842,2340.287379914389,1,-0.34323414014628889,0.35125776810095338
0.35200000000000026,834.17996472609775,388.16288379002134,1752.3996106066122,1940.8144189501065,1979.2501188977672,1,-0.34611499604609669,0.35004032484750569
0.35300000000000026,0,0,0,0,0,0,-0.345585103575825,0.35234039857780003
0.35400000000000026,837.17311835024043,389.60810238401552,1758.9778298755141,1948.0405119200775,1986.6193167099509,1,-0.34847641710994431,0.35111090226125441
0.35500000000000026,690.74931658566607,321.49426591723011,1451.4921484727026,1607.4713295861504,1639.3055354201442,1,-0.35076606945187933,0.35049902265307381
0.35600000000000026,631.14268731548157,293.77166750816446,1326.3497743850905,1468.8583375408223,1497.947465164822,1,-0.35280930433068164,0.35013864636717684
0.35700000000000026,554.80198821197553,258.25618235218064,1166.0193595966186,1291.2809117609031,1316.8533133197459,1,-0.35453792349320817,0.35010024216182228
0.35800000000000026,542.44614720954701,252.52135957586017,1140.1438959309214,1262.6067978793008,1287.6113400762911,1,-0.35621399443724933,0.35011413892254667
0.35900000000000026,501.46428008265116,233.45908688582279,1054.0930732341628,1167.2954344291138,1190.4124396563639,1,-0.35772043034938611,0.35030094253746724
0.36000000000000026,409.09711949752375,190.46910344448224,860.00089011142916,952.3455172224111,971.20567519993756,1,-0.35884710311568957,0.35087718269576901
0.36100000000000027,395.0136650325291,183.92454622402303,830.46382945338951,919.62273112011508,937.83485022499156,1,-0.35991486107550091,0.35151291597805978
0.36200000000000027,383.31333434641806,178.48772062434077,805.92651529407374,892.43860312170375,910.11237040021081,1,-0.36093349781698358,0.35219809413223563
0.36300000000000027,0,0,0,0,0,0,-0.36038091863102839,0.35449816753165364
0.36400000000000027,443.70579905532105,206.63657921264982,933.05522912758045,1033.182896063249,1053.6439496273626,1,-0.36164715302168743,0.35492925579978807
0.36500000000000027,423.81707474018725,197.38730208153572,891.30396764199168,986.93651040767861,1006.4817050491845,1,-0.36283043996211839,0.35544428510818515
0.36600000000000027,406.25893610895241,189.2254681090208,854.46510833302796,946.12734054510395,964.86435435662622,1,-0.3639404930714219,0.35603342604706323
0.36700000000000027,0,0,0,0,0,0,-0.36338331025903714,0.35833349885836446
0.36800000000000027,0,0,0,0,0,0,-0.36282698047810208,0.36063357131696833
0.36900000000000027,0,0,0,0,0,0,-0.36227150242264922,0.36293364342287487
0.37000000000000027,0,0,0,0,0,0,-0.36171687478871045,0.36523371517608416
0.37100000000000027,0,0,0,0,0,0,-0.36116309627431398,0.36753378657659624
0.37200000000000027,704.66187143215916,328.39331653266595,1483.0731288553577,1641.9665826633295,1674.4839291335159,1,-0.36350513486024172,0.36686797209254046
0.37300000000000028,0,0,0,0,0,0,-0.36294861856921723,0.36916804324245261
0.37400000000000028,0,0,0,0,0,0,-0.3623929542892167,0.37146811403966767
0.37500000000000028,0,0,0,0,0,0,-0.36183814071583487,0.37376818448418564
0.37600000000000028,0,0,0,0,0,0,-0.3612841765466635,0.37606825457600662
0.37700000000000028,889.17005469133983,414.5100351823537,1872.1220167265014,2072.5501759117683,2113.5947579748536,1,-0.36438911927950013,0.37462777872625874
0.37800000000000028,0,0,0,0,0,0,-0.36383124963281938,0.37692784868626794
0.37900000000000028,878.79379783598949,409.71883132701191,1850.5295132702713,2048.5941566350593,2089.1643160228641,1,-0.36689151690100374,0.3755318267084084
0.38000000000000028,755.35026002083725,352.18596363188908,1590.6979000330361,1760.9298181594454,1795.8031009724812,1,-0.36943980043606617,0.37465532732410262
0.38100000000000028,673.59723083589404,314.08712122863403,1418.6383484357391,1570.4356061431702,1601.5363601129875,1,-0.37164837962529307,0.37412297436625946
0.38200000000000028,617.47957600453856,287.93696477985617,1300.5427195533252,1439.6848238992809,1468.1962020971653,1,-0.37362313594155294,0.37382686866171261
0.38300000000000028,0,0,0,0,0,0,-0.37305112927117928,0.37612693874453484
0.38400000000000029,586.93124838349513,273.72039951080154,1236.3588222598698,1368.6019975540078,1395.70565837399,1,-0.37489916081873664,0.37595985495368617
